edge_idx,relative_position_x,relative_position_y,face_length,length,slope
3886,0.0,25.0,25.0,25.0,0.00625
3887,-25.0,0.0,25.0,25.0,0.02375
3888,25.0,0.0,25.0,25.0,0.05875
3889,0.0,25.0,25.0,25.0,-0.0175
3890,-25.0,0.0,25.0,25.0,-0.17625
3891,0.0,25.0,25.0,25.0,0.00875
3892,25.0,0.0,25.0,25.0,0.085
3893,26.9375,23.125,35.545963,35.545963,0.01758287
3894,10.375,34.03125,35.56779,35.56779,-0.036901362
3895,-25.0,25.0,35.35534,35.35534,-0.09369165
3896,-25.0,0.0,25.0,25.0,-0.16875
3897,0.0,25.0,25.0,25.0,0.17
3898,-25.0,25.0,35.35534,35.35534,0.0804334
3899,-27.8125,-18.46875,33.354435,33.354435,-0.24640651
3900,-11.1875,-29.34375,31.399096,31.399096,-0.24483189
3901,25.0,0.0,25.0,25.0,0.095
3902,-25.0,0.0,25.0,25.0,-0.05625
3903,25.0,0.0,25.0,25.0,0.01
3904,0.0,25.0,25.0,25.0,0.04625
3905,0.0,25.0,25.0,25.0,0.13875
3906,-25.0,0.0,25.0,25.0,-0.23375
3907,-19.375,-32.59375,37.912556,37.912556,-0.2818987
3908,-2.8125,-43.46875,43.55256,43.55256,-0.25400344
3909,25.0,0.0,25.0,25.0,-0.0175
3910,0.0,25.0,25.0,25.0,0.00125
3911,-16.5625,10.875,19.849903,19.849903,0.01889178
3912,-10.9375,-16.71875,20.0,20.0,-0.034375
3913,16.625,-10.875,19.849903,19.849903,0.026763353
3914,0.0,25.0,25.0,25.0,0.085
3915,-25.0,0.0,25.0,25.0,-0.13
3916,0.0,25.0,25.0,25.0,0.0775
3917,-25.0,0.0,25.0,25.0,-0.01375
3918,0.0,25.0,25.0,25.0,0.005
3919,-25.0,0.0,25.0,25.0,-0.00125
3920,-25.0,0.0,25.0,25.0,-0.07875
3921,25.0,0.0,25.0,25.0,0.05375
3922,0.0,25.0,25.0,25.0,0.01875
3923,0.0,25.0,25.0,25.0,0.05375
3924,-25.0,0.0,25.0,25.0,-0.09375
3925,0.0,25.0,25.0,25.0,0.10375
3926,-25.0,0.0,25.0,25.0,-0.1375
3927,0.0,25.0,25.0,25.0,0.00375
3928,0.0,25.0,25.0,25.0,-0.01
3929,0.0,25.0,25.0,25.0,0.085
3930,25.0,0.0,25.0,25.0,-0.0675
3931,0.0,25.0,25.0,25.0,0.02625
3932,25.0,0.0,25.0,25.0,-0.1925
3933,0.0,25.0,25.0,25.0,0.13625
3934,-25.0,0.0,25.0,25.0,0.2625
3935,0.0,25.0,25.0,25.0,0.07875
3936,-25.0,0.0,25.0,25.0,0.0625
3937,0.0,25.0,25.0,25.0,0.005
3938,25.0,0.0,25.0,25.0,-0.0075
3939,0.0,25.0,25.0,25.0,0.10375
3940,25.0,0.0,25.0,25.0,0.08625
3941,0.0,25.0,25.0,25.0,0.07375
3942,-25.0,0.0,25.0,25.0,-0.0025
3943,0.0,25.0,25.0,25.0,0.00375
3944,-25.0,0.0,25.0,25.0,-0.00875
3945,0.0,25.0,25.0,25.0,0.0125
3946,-25.0,0.0,25.0,25.0,-0.0025
3947,0.0,25.0,25.0,25.0,0.01875
3948,-25.0,0.0,25.0,25.0,0.025
3949,0.0,25.0,25.0,25.0,0.03
3950,-25.0,-25.0,35.35534,35.35534,-0.022980971
3951,17.625,-21.6875,27.947659,27.947659,-0.014536101
3952,21.0625,-0.40625,21.075958,21.075958,0.020758249
3953,0.0,25.0,25.0,25.0,0.01
3954,-25.0,0.0,25.0,25.0,-0.0275
3955,42.625,3.3125,42.764423,42.764423,0.009499718
3956,0.0,25.0,25.0,25.0,0.005
3957,-25.0,0.0,25.0,25.0,-0.04625
3958,0.0,-25.0,25.0,25.0,-0.00125
3959,41.1875,-16.53125,44.409443,44.409443,-0.010555187
3960,-1.4375,-19.84375,19.913015,19.913015,-0.043941107
3961,19.9375,-1.4375,20.0,20.0,-0.0609375
3962,3.4375,21.28125,21.561043,21.561043,0.03913308
3963,0.0,25.0,25.0,25.0,0.0325
3964,-25.0,0.0,25.0,25.0,0.0175
3965,-25.0,0.0,25.0,25.0,0.005
3966,25.0,0.0,25.0,25.0,0.005
3967,0.0,25.0,25.0,25.0,0.02375
3968,0.0,25.0,25.0,25.0,0.01625
3969,-27.875,19.46875,33.98946,33.98946,-0.019307455
3970,-29.3125,-0.375,29.281885,29.281885,-0.03094917
3971,-25.0,0.0,25.0,25.0,-0.04875
3972,39.75,-11.40625,41.393177,41.393177,0.0075495536
3973,41.1875,8.46875,42.071888,42.071888,-0.010398868
3974,0.0,25.0,25.0,25.0,0.00375
3975,-25.0,0.0,25.0,25.0,-0.05
3976,25.0,0.0,25.0,25.0,-0.11
3977,0.0,25.0,25.0,25.0,0.03125
3978,-25.0,0.0,25.0,25.0,-0.00625
3979,0.0,25.0,25.0,25.0,0.02
3980,-25.0,0.0,25.0,25.0,-0.1
3981,0.0,25.0,25.0,25.0,0.0225
3982,-25.0,0.0,25.0,25.0,-0.005
3983,0.0,25.0,25.0,25.0,0.0325
3984,-25.0,0.0,25.0,25.0,-0.2075
3985,0.0,25.0,25.0,25.0,0.02625
3986,-25.0,0.0,25.0,25.0,-0.0525
3987,0.0,25.0,25.0,25.0,0.00875
3988,-25.0,0.0,25.0,25.0,-0.19125
3989,0.0,25.0,25.0,25.0,0.05875
3990,-25.0,0.0,25.0,25.0,-0.0275
3991,0.0,25.0,25.0,25.0,0.04375
3992,-25.0,0.0,25.0,25.0,-0.10375
3993,0.0,25.0,25.0,25.0,0.03
3994,-25.0,0.0,25.0,25.0,0.1125
3995,0.0,25.0,25.0,25.0,0.12125
3996,-25.0,0.0,25.0,25.0,0.09875
3997,0.0,25.0,25.0,25.0,0.09375
3998,0.0,25.0,25.0,25.0,-0.19125
3999,-25.0,0.0,25.0,25.0,-0.04125
4000,0.0,25.0,25.0,25.0,-0.0475
4001,-25.0,0.0,25.0,25.0,-0.03625
4002,0.0,25.0,25.0,25.0,0.01
4003,-25.0,0.0,25.0,25.0,0.0125
4004,0.0,25.0,25.0,25.0,-0.025
4005,0.0,25.0,25.0,25.0,0.03125
4006,-25.0,0.0,25.0,25.0,0.00875
4007,0.0,25.0,25.0,25.0,0.0925
4008,-25.0,0.0,25.0,25.0,0.0075
4009,0.0,25.0,25.0,25.0,0.1475
4010,-25.0,0.0,25.0,25.0,0.0325
4011,0.0,25.0,25.0,25.0,0.19625
4012,-25.0,0.0,25.0,25.0,0.12875
4013,0.0,25.0,25.0,25.0,0.1375
4014,-25.0,0.0,25.0,25.0,0.0225
4015,0.0,25.0,25.0,25.0,0.14
4016,-25.0,0.0,25.0,25.0,0.0025
4017,0.0,25.0,25.0,25.0,0.16875
4018,-25.0,0.0,25.0,25.0,0.06625
4019,25.0,0.0,25.0,25.0,-0.1325
4020,0.0,25.0,25.0,25.0,0.0125
4021,-25.0,0.0,25.0,25.0,0.08875
4022,0.0,25.0,25.0,25.0,0.13
4023,25.0,0.0,25.0,25.0,-0.06125
4024,0.0,25.0,25.0,25.0,-0.01375
4025,-25.0,0.0,25.0,25.0,0.01625
4026,0.0,25.0,25.0,25.0,0.0025
4027,-25.0,0.0,25.0,25.0,0.04875
4028,0.0,25.0,25.0,25.0,0.02
4029,-25.0,0.0,25.0,25.0,0.05125
4030,0.0,25.0,25.0,25.0,0.03125
4031,-25.0,0.0,25.0,25.0,0.04
4032,0.0,25.0,25.0,25.0,0.015
4033,-25.0,0.0,25.0,25.0,-0.01125
4034,0.0,25.0,25.0,25.0,-0.07625
4035,25.0,0.0,25.0,25.0,0.08
4036,25.0,0.0,25.0,25.0,-0.0875
4037,0.0,25.0,25.0,25.0,-0.01
4038,-25.0,0.0,25.0,25.0,0.01375
4039,25.0,0.0,25.0,25.0,-0.00875
4040,0.0,25.0,25.0,25.0,-0.0275
4041,-25.0,0.0,25.0,25.0,0.03625
4042,0.0,25.0,25.0,25.0,0.07125
4043,0.0,25.0,25.0,25.0,-0.0025
4044,-25.0,0.0,25.0,25.0,-0.005
4045,25.0,0.0,25.0,25.0,-0.0075
4046,0.0,25.0,25.0,25.0,0.0075
4047,0.0,25.0,25.0,25.0,0.01875
4048,-25.0,0.0,25.0,25.0,0.01375
4049,0.0,25.0,25.0,25.0,-0.0075
4050,25.0,0.0,25.0,25.0,-0.01
4051,0.0,25.0,25.0,25.0,0.025
4052,-25.0,0.0,25.0,25.0,0.02625
4053,-25.0,0.0,25.0,25.0,-0.155
4054,25.0,25.0,35.35534,35.35534,0.16528621
4055,0.0,25.0,25.0,25.0,0.04125
4056,0.0,25.0,25.0,25.0,0.0475
4057,-25.0,0.0,25.0,25.0,-0.15125
4058,0.0,25.0,25.0,25.0,0.00625
4059,-10.9375,-16.71875,20.0,20.0,-0.01875
4060,16.625,-10.875,19.849903,19.849903,0.01889178
4061,0.0,25.0,25.0,25.0,0.01125
4062,16.5625,-10.875,19.849903,19.849903,0.055101022
4063,10.9375,16.75,20.0,20.0,-0.0203125
4064,-16.625,10.875,19.849903,19.849903,-0.055101022
4065,18.5625,12.25,22.265219,22.265219,-0.03508836
4066,1.9375,23.125,23.225033,23.225033,-0.064585485
4067,-25.0,0.0,25.0,25.0,0.205
4068,25.0,0.0,25.0,25.0,-0.225
4069,0.0,25.0,25.0,25.0,0.02125
4070,0.0,25.0,25.0,25.0,0.00375
4071,-25.0,0.0,25.0,25.0,0.01625
4072,0.0,25.0,25.0,25.0,0.07875
4073,0.0,25.0,25.0,25.0,0.03625
4074,-25.0,0.0,25.0,25.0,-0.025
4075,25.0,0.0,25.0,25.0,-0.08125
4076,0.0,25.0,25.0,25.0,0.08625
4077,0.0,25.0,25.0,25.0,0.0175
4078,-25.0,0.0,25.0,25.0,-0.04375
4079,25.0,0.0,25.0,25.0,0.04375
4080,0.0,25.0,25.0,25.0,-0.005
4081,-25.0,0.0,25.0,25.0,-0.1625
4082,0.0,25.0,25.0,25.0,0.01875
4083,0.0,25.0,25.0,25.0,-0.04625
4084,-25.0,0.0,25.0,25.0,-0.09125
4085,0.0,25.0,25.0,25.0,-0.015
4086,-25.0,0.0,25.0,25.0,-0.0725
4087,0.0,25.0,25.0,25.0,0.0225
4088,-25.0,0.0,25.0,25.0,0.0
4089,0.0,25.0,25.0,25.0,0.02
4090,-25.0,0.0,25.0,25.0,0.00375
4091,0.0,25.0,25.0,25.0,0.0225
4092,-25.0,0.0,25.0,25.0,0.03625
4093,0.0,25.0,25.0,25.0,0.05
4094,1.375,19.875,19.913015,19.913015,0.032955833
4095,-20.0,1.4375,20.0,20.0,-0.0203125
4096,-1.4375,-19.875,19.913015,19.913015,0.037663806
4097,19.9375,-1.4375,20.0,20.0,-0.040625
4098,0.0,25.0,25.0,25.0,0.0275
4099,-25.0,0.0,25.0,25.0,0.00375
4100,-25.0,0.0,25.0,25.0,-0.0025
4101,25.0,0.0,25.0,25.0,0.0
4102,0.0,25.0,25.0,25.0,0.03125
4103,0.0,25.0,25.0,25.0,0.01625
4104,-25.0625,12.3125,27.906483,27.906483,-0.019036796
4105,-27.875,-5.53125,28.399704,28.399704,-0.03741236
4106,0.0,25.0,25.0,25.0,0.0275
4107,-25.0,0.0,25.0,25.0,-0.03125
4108,25.0,0.0,25.0,25.0,0.23
4109,0.0,25.0,25.0,25.0,0.02625
4110,-25.0,0.0,25.0,25.0,0.03375
4111,0.0,25.0,25.0,25.0,0.04375
4112,-25.0,0.0,25.0,25.0,0.07
4113,0.0,25.0,25.0,25.0,-0.01375
4114,-25.0,0.0,25.0,25.0,-0.00125
4115,25.0,0.0,25.0,25.0,0.0875
4116,0.0,25.0,25.0,25.0,0.04625
4117,0.0,25.0,25.0,25.0,-0.02125
4118,-25.0,0.0,25.0,25.0,-0.07
4119,0.0,25.0,25.0,25.0,0.01
4120,-25.0,0.0,25.0,25.0,-0.14125
4121,0.0,25.0,25.0,25.0,0.0525
4122,-25.0,0.0,25.0,25.0,-0.0425
4123,0.0,25.0,25.0,25.0,-0.00625
4124,-25.0,0.0,25.0,25.0,-0.1175
4125,0.0,25.0,25.0,25.0,0.21625
4126,-25.0,0.0,25.0,25.0,0.20375
4127,0.0,25.0,25.0,25.0,0.07375
4128,-25.0,0.0,25.0,25.0,0.07125
4129,0.0,25.0,25.0,25.0,0.075
4130,-25.0,0.0,25.0,25.0,0.0475
4131,0.0,25.0,25.0,25.0,0.0525
4132,-25.0,0.0,25.0,25.0,-0.0175
4133,0.0,25.0,25.0,25.0,0.045
4134,0.0,25.0,25.0,25.0,-0.0175
4135,-25.0,0.0,25.0,25.0,0.1025
4136,0.0,25.0,25.0,25.0,-0.11125
4137,-25.0,0.0,25.0,25.0,-0.01375
4138,0.0,25.0,25.0,25.0,-0.0275
4139,0.0,25.0,25.0,25.0,0.175
4140,-25.0,0.0,25.0,25.0,0.0625
4141,0.0,25.0,25.0,25.0,0.14
4142,-25.0,0.0,25.0,25.0,0.08125
4143,0.0,25.0,25.0,25.0,0.0875
4144,-25.0,0.0,25.0,25.0,0.07
4145,0.0,25.0,25.0,25.0,0.10125
4146,-25.0,0.0,25.0,25.0,0.025
4147,0.0,25.0,25.0,25.0,0.1225
4148,-25.0,0.0,25.0,25.0,0.03125
4149,0.0,25.0,25.0,25.0,0.10875
4150,-25.0,0.0,25.0,25.0,0.0275
4151,25.0,0.0,25.0,25.0,-0.015
4152,0.0,25.0,25.0,25.0,0.12
4153,-25.0,0.0,25.0,25.0,0.05875
4154,0.0,25.0,25.0,25.0,0.10375
4155,25.0,0.0,25.0,25.0,-0.075
4156,0.0,25.0,25.0,25.0,0.02125
4157,-25.0,0.0,25.0,25.0,0.0325
4158,0.0,25.0,25.0,25.0,0.035
4159,-25.0,0.0,25.0,25.0,0.06625
4160,0.0,25.0,25.0,25.0,0.04875
4161,-25.0,0.0,25.0,25.0,0.0625
4162,0.0,25.0,25.0,25.0,-0.00875
4163,-25.0,0.0,25.0,25.0,0.02375
4164,0.0,25.0,25.0,25.0,-0.04875
4165,25.0,0.0,25.0,25.0,-0.045
4166,0.0,25.0,25.0,25.0,0.0075
4167,-25.0,0.0,25.0,25.0,0.00625
4168,0.0,25.0,25.0,25.0,0.01
4169,-25.0,0.0,25.0,25.0,0.02125
4170,0.0,25.0,25.0,25.0,0.01
4171,0.0,25.0,25.0,25.0,-0.03875
4172,-25.0,0.0,25.0,25.0,-0.01625
4173,0.0,25.0,25.0,25.0,0.0875
4174,-25.0,0.0,25.0,25.0,0.22125
4175,25.0,0.0,25.0,25.0,-0.08875
4176,0.0,25.0,25.0,25.0,0.0475
4177,-25.0,0.0,25.0,25.0,0.19625
4178,0.0,25.0,25.0,25.0,0.0625
4179,0.0,25.0,25.0,25.0,-0.1125
4180,-25.0,0.0,25.0,25.0,0.03125
4181,-25.0,0.0,25.0,25.0,-0.1925
4182,0.0,25.0,25.0,25.0,0.0525
4183,0.0,25.0,25.0,25.0,0.05875
4184,-25.0,0.0,25.0,25.0,-0.14875
4185,0.0,25.0,25.0,25.0,0.0625
4186,-25.0,0.0,25.0,25.0,-0.1925
4187,5.625,-32.59375,33.0655,33.0655,-0.14648956
4188,0.0,25.0,25.0,25.0,0.2475
4189,-25.0,25.0,35.35534,35.35534,0.09811106
4190,-27.625,-10.8125,29.634731,29.634731,-0.20879218
4191,-11.0,-21.71875,24.325985,24.325985,-0.26848862
4192,-16.625,10.875,19.849903,19.849903,-0.08501301
4193,-11.0,-16.71875,20.0,20.0,-0.084375
4194,25.0,0.0,25.0,25.0,-0.00625
4195,0.0,25.0,25.0,25.0,0.0375
4196,-25.0,0.0,25.0,25.0,0.02375
4197,0.0,25.0,25.0,25.0,0.055
4198,-25.0,0.0,25.0,25.0,0.00875
4199,0.0,25.0,25.0,25.0,0.01875
4200,-25.0,0.0,25.0,25.0,0.00625
4201,0.0,25.0,25.0,25.0,0.02
4202,-16.625,10.875,19.849903,19.849903,-0.033060614
4203,16.625,-10.875,19.849903,19.849903,0.051952392
4204,10.9375,16.71875,20.0,20.0,-0.0046875
4205,11.0,16.71875,20.0,20.0,-0.0140625
4206,0.0,25.0,25.0,25.0,0.02375
4207,16.625,-10.875,19.849903,19.849903,0.036209244
4208,11.0,16.75,20.0,20.0,-0.0328125
4209,-16.5625,10.90625,19.849903,19.849903,-0.09760752
4210,-25.0,0.0,25.0,25.0,0.03625
4211,25.0,0.0,25.0,25.0,-0.01
4212,0.0,25.0,25.0,25.0,0.0875
4213,0.0,25.0,25.0,25.0,-0.05875
4214,-25.0,0.0,25.0,25.0,-0.125
4215,-25.0,0.0,25.0,25.0,-0.10875
4216,0.0,25.0,25.0,25.0,0.065
4217,0.0,25.0,25.0,25.0,0.14875
4218,-25.0,25.0,35.35534,35.35534,0.014142135
4219,-35.8125,-14.0625,38.45755,38.45755,-0.30715683
4220,-19.1875,-24.9375,31.473177,31.473177,-0.3435465
4221,-2.625,-35.8125,35.919018,35.919018,-0.2688339
4222,0.0,25.0,25.0,25.0,0.03
4223,25.0,0.0,25.0,25.0,0.025
4224,0.0,25.0,25.0,25.0,0.0325
4225,-25.0,0.0,25.0,25.0,-0.12875
4226,25.0,0.0,25.0,25.0,0.04375
4227,0.0,25.0,25.0,25.0,0.0125
4228,-25.0,0.0,25.0,25.0,-0.03125
4229,35.375,9.03125,36.510967,36.510967,0.05477806
4230,18.75,19.90625,27.35917,27.35917,0.05368401
4231,2.1875,30.78125,30.855064,30.855064,0.021268794
4232,-25.0,25.0,35.35534,35.35534,-0.022097087
4233,25.0,0.0,25.0,25.0,-0.16
4234,0.0,25.0,25.0,25.0,-0.03375
4235,-25.0,0.0,25.0,25.0,0.1875
4236,0.0,25.0,25.0,25.0,0.005
4237,-25.0,0.0,25.0,25.0,-0.07875
4238,0.0,25.0,25.0,25.0,0.00125
4239,-25.0,0.0,25.0,25.0,0.04
4240,0.0,25.0,25.0,25.0,-0.00375
4241,-25.0,0.0,25.0,25.0,-0.20375
4242,-25.0,0.0,25.0,25.0,-0.00125
4243,25.0,0.0,25.0,25.0,0.11
4244,0.0,25.0,25.0,25.0,0.02125
4245,0.0,25.0,25.0,25.0,0.02125
4246,0.0,25.0,25.0,25.0,0.02
4247,0.0,25.0,25.0,25.0,-0.02125
4248,-25.0,0.0,25.0,25.0,-0.06
4249,0.0,25.0,25.0,25.0,0.0375
4250,-25.0,0.0,25.0,25.0,-0.035
4251,0.0,25.0,25.0,25.0,0.045
4252,-25.0,0.0,25.0,25.0,-0.0025
4253,0.0,25.0,25.0,25.0,0.03625
4254,-25.0,0.0,25.0,25.0,0.00625
4255,0.0,25.0,25.0,25.0,0.02
4256,-25.0,0.0,25.0,25.0,0.06375
4257,0.0,25.0,25.0,25.0,0.045
4258,-25.0,0.0,25.0,25.0,0.1175
4259,-2.8125,-17.84375,18.066654,18.066654,-0.029405002
4260,25.0625,12.6875,28.066904,28.066904,0.03340233
4261,5.3125,18.28125,19.03479,19.03479,0.016417308
4262,-19.4375,4.8125,20.0,20.0,-0.028125
4263,-19.9375,1.4375,20.0,20.0,-0.0171875
4264,-1.4375,-19.84375,19.913015,19.913015,-0.012554603
4265,0.0,25.0,25.0,25.0,0.01625
4266,0.0,25.0,25.0,25.0,0.02125
4267,-25.0,0.0,25.0,25.0,-0.02375
4268,0.0,25.0,25.0,25.0,0.00875
4269,-25.0,0.0,25.0,25.0,-0.00375
4270,-25.0,0.0,25.0,25.0,-0.0175
4271,25.0,0.0,25.0,25.0,-0.01125
4272,0.0,25.0,25.0,25.0,-0.04
4273,25.0,25.0,35.35534,35.35534,-0.015909903
4274,-12.6875,22.1875,25.554388,25.554388,-0.025680522
4275,-19.75,5.59375,20.517971,20.517971,-0.0304611
4276,-1.375,-19.875,19.913015,19.913015,-0.0062773013
4277,20.0,-1.4375,20.0,20.0,-0.0984375
4278,25.0,0.0,25.0,25.0,-0.20125
4279,0.0,25.0,25.0,25.0,0.07625
4280,-25.0,0.0,25.0,25.0,0.0275
4281,0.0,25.0,25.0,25.0,0.02
4282,-25.0,0.0,25.0,25.0,-0.0725
4283,25.0,0.0,25.0,25.0,-0.05125
4284,0.0,25.0,25.0,25.0,0.18
4285,0.0,25.0,25.0,25.0,0.02875
4286,-25.0,0.0,25.0,25.0,-0.00875
4287,0.0,25.0,25.0,25.0,0.0
4288,-25.0,0.0,25.0,25.0,-0.03875
4289,0.0,25.0,25.0,25.0,0.0625
4290,-25.0,0.0,25.0,25.0,-0.09875
4291,0.0,25.0,25.0,25.0,0.05125
4292,-25.0,0.0,25.0,25.0,-0.10125
4293,0.0,25.0,25.0,25.0,0.09875
4294,-25.0,0.0,25.0,25.0,0.105
4295,0.0,25.0,25.0,25.0,0.06375
4296,-25.0,0.0,25.0,25.0,0.06125
4297,0.0,25.0,25.0,25.0,0.06125
4298,-25.0,0.0,25.0,25.0,0.0725
4299,0.0,25.0,25.0,25.0,0.0525
4300,-25.0,0.0,25.0,25.0,0.025
4301,0.0,25.0,25.0,25.0,0.0175
4302,-25.0,0.0,25.0,25.0,-0.025
4303,0.0,25.0,25.0,25.0,0.0325
4304,-25.0,0.0,25.0,25.0,-0.08625
4305,0.0,25.0,25.0,25.0,0.04625
4306,-25.0,0.0,25.0,25.0,-0.25
4307,0.0,25.0,25.0,25.0,0.07375
4308,-25.0,0.0,25.0,25.0,0.00875
4309,0.0,25.0,25.0,25.0,0.085
4310,-25.0,0.0,25.0,25.0,0.07
4311,0.0,25.0,25.0,25.0,0.11125
4312,0.0,25.0,25.0,25.0,0.0575
4313,0.0,25.0,25.0,25.0,0.10875
4314,-25.0,0.0,25.0,25.0,0.02875
4315,0.0,25.0,25.0,25.0,0.10875
4316,-25.0,0.0,25.0,25.0,0.08375
4317,0.0,25.0,25.0,25.0,0.055
4318,-25.0,0.0,25.0,25.0,0.04625
4319,0.0,25.0,25.0,25.0,0.0375
4320,-25.0,0.0,25.0,25.0,0.0175
4321,0.0,25.0,25.0,25.0,0.0675
4322,-25.0,0.0,25.0,25.0,0.0225
4323,25.0,0.0,25.0,25.0,-0.03125
4324,0.0,25.0,25.0,25.0,0.0725
4325,-25.0,0.0,25.0,25.0,0.0125
4326,0.0,25.0,25.0,25.0,0.08375
4327,25.0,0.0,25.0,25.0,-0.03875
4328,0.0,25.0,25.0,25.0,0.03
4329,-25.0,0.0,25.0,25.0,0.04625
4330,0.0,25.0,25.0,25.0,0.0475
4331,-25.0,0.0,25.0,25.0,0.08
4332,0.0,25.0,25.0,25.0,0.01625
4333,-25.0,0.0,25.0,25.0,0.005
4334,0.0,25.0,25.0,25.0,-0.05125
4335,-25.0,0.0,25.0,25.0,0.015
4336,0.0,25.0,25.0,25.0,0.03125
4337,-25.0,0.0,25.0,25.0,0.0425
4338,0.0,25.0,25.0,25.0,0.0575
4339,0.0,25.0,25.0,25.0,0.015
4340,-25.0,0.0,25.0,25.0,0.0425
4341,25.0,0.0,25.0,25.0,-0.00875
4342,0.0,25.0,25.0,25.0,-0.0125
4343,-25.0,0.0,25.0,25.0,-0.0275
4344,-25.0,-25.0,35.35534,35.35534,-0.01767767
4345,0.0,-25.0,25.0,25.0,-0.00375
4346,25.0,0.0,25.0,25.0,0.01125
4347,25.0,25.0,35.35534,35.35534,0.02032932
4348,0.0,25.0,25.0,25.0,-0.04625
4349,-25.0,0.0,25.0,25.0,-0.02875
4350,0.0,25.0,25.0,25.0,0.04875
4351,-25.0,0.0,25.0,25.0,-0.02375
4352,-25.0,-25.0,35.35534,35.35534,-0.057452425
4353,-25.0,0.0,25.0,25.0,-0.18625
4354,0.0,25.0,25.0,25.0,0.0575
4355,0.0,25.0,25.0,25.0,0.075
4356,-25.0,0.0,25.0,25.0,-0.145
4357,25.0,0.0,25.0,25.0,-0.0875
4358,0.0,25.0,25.0,25.0,-0.01125
4359,0.0,25.0,25.0,25.0,0.065
4360,-25.0,0.0,25.0,25.0,-0.2
4361,0.0,25.0,25.0,25.0,0.01
4362,0.0,25.0,25.0,25.0,0.1275
4363,-25.0,0.0,25.0,25.0,-0.0275
4364,0.0,25.0,25.0,25.0,-0.005
4365,-25.0,0.0,25.0,25.0,0.03625
4366,25.0,0.0,25.0,25.0,-0.1125
4367,-25.0,0.0,25.0,25.0,0.03875
4368,25.0,0.0,25.0,25.0,-0.035
4369,0.0,25.0,25.0,25.0,0.01875
4370,0.0,25.0,25.0,25.0,0.07375
4371,-25.0,0.0,25.0,25.0,0.16375
4372,0.0,-25.0,25.0,25.0,0.0025
4373,0.0,25.0,25.0,25.0,0.0675
4374,-25.0,0.0,25.0,25.0,0.0075
4375,0.0,25.0,25.0,25.0,0.06625
4376,-25.0,0.0,25.0,25.0,0.02375
4377,0.0,25.0,25.0,25.0,0.06125
4378,-25.0,0.0,25.0,25.0,0.01
4379,0.0,25.0,25.0,25.0,0.12
4380,-25.0,0.0,25.0,25.0,-0.2925
4381,-27.4375,-28.1875,39.307163,39.307163,-0.3267534
4382,-10.8125,-39.0625,40.530354,40.530354,-0.30378467
4383,-25.0,0.0,25.0,25.0,0.15375
4384,25.0,0.0,25.0,25.0,-0.11
4385,0.0,25.0,25.0,25.0,-0.0025
4386,-25.0,0.0,25.0,25.0,0.2225
4387,0.0,25.0,25.0,25.0,0.0075
4388,27.1875,5.78125,27.781027,27.781027,0.051743947
4389,10.5625,16.65625,19.728594,19.728594,0.04435187
4390,-6.0625,27.53125,28.19019,28.19019,0.007759792
4391,-25.0,0.0,25.0,25.0,-0.03875
4392,18.9375,27.53125,33.43746,33.43746,0.03551406
4393,2.375,38.40625,38.48926,38.48926,0.0008119148
4394,-25.0,25.0,35.35534,35.35534,-0.086620584
4395,-25.0,0.0,25.0,25.0,-0.0875
4396,0.0,25.0,25.0,25.0,-0.02875
4397,-25.0,0.0,25.0,25.0,0.0475
4398,0.0,25.0,25.0,25.0,-0.035
4399,-25.0,0.0,25.0,25.0,-0.22125
4400,25.0,0.0,25.0,25.0,-0.08875
4401,0.0,25.0,25.0,25.0,0.03875
4402,0.0,25.0,25.0,25.0,0.01
4403,0.0,25.0,25.0,25.0,0.03875
4404,-25.0,0.0,25.0,25.0,-0.00125
4405,0.0,25.0,25.0,25.0,0.02125
4406,-25.0,0.0,25.0,25.0,-0.0275
4407,0.0,25.0,25.0,25.0,0.0325
4408,-25.0,0.0,25.0,25.0,-0.01125
4409,0.0,25.0,25.0,25.0,0.02375
4410,-25.0,0.0,25.0,25.0,-0.01
4411,0.0,25.0,25.0,25.0,0.04375
4412,-25.0,0.0,25.0,25.0,0.08875
4413,0.0,25.0,25.0,25.0,0.01875
4414,7.0625,16.59375,18.033718,18.033718,-0.0017328651
4415,-19.0,6.34375,20.0,20.0,-0.0296875
4416,0.0,25.0,25.0,25.0,-0.005
4417,-25.0,0.0,25.0,25.0,-0.0025
4418,0.0,25.0,25.0,25.0,-0.00375
4419,-25.0,0.0,25.0,25.0,-0.03875
4420,-25.0,0.0,25.0,25.0,-0.01625
4421,26.875,-5.65625,27.456558,27.456558,0.0147961015
4422,33.3125,13.3125,35.870434,35.870434,0.013939057
4423,0.0,25.0,25.0,25.0,0.0125
4424,0.0,25.0,25.0,25.0,0.02
4425,-25.0,0.0,25.0,25.0,-0.025
4426,25.0,0.0,25.0,25.0,-0.0975
4427,0.0,25.0,25.0,25.0,0.06
4428,-25.0,0.0,25.0,25.0,0.06
4429,0.0,25.0,25.0,25.0,0.0225
4430,-25.0,0.0,25.0,25.0,0.02875
4431,0.0,25.0,25.0,25.0,0.0325
4432,-25.0,0.0,25.0,25.0,-0.06375
4433,0.0,25.0,25.0,25.0,0.0325
4434,-25.0,0.0,25.0,25.0,0.03
4435,0.0,25.0,25.0,25.0,0.0475
4436,-25.0,0.0,25.0,25.0,-0.0375
4437,0.0,25.0,25.0,25.0,0.0725
4438,-25.0,0.0,25.0,25.0,0.02375
